date_start,date_end,geo_id,geo_level,category_name,hierarchy_level,metric_id,value,node_name,node_external_id
2026-04-01,2026-05-01,GLOBAL,global,soc_occupation,1,collaboration_validation_pct,1.48,Protective Service,33
2026-04-01,2026-05-01,GLOBAL,global,request,2,artifact_ui_or_design_mockup_pct,0.16,Trust & Safety / Platform Integrity,8c2a5143-11f9-5ac1-92e4-3d795f3b152e
2026-04-01,2026-05-01,GLOBAL,global,request,2,artifact_script_or_snippet_pct,1.11,Trust & Safety / Platform Integrity,8c2a5143-11f9-5ac1-92e4-3d795f3b152e
2026-04-01,2026-05-01,GLOBAL,global,request,2,artifact_chart_or_visualization_pct,1.48,Trust & Safety / Platform Integrity,8c2a5143-11f9-5ac1-92e4-3d795f3b152e
2026-04-01,2026-05-01,GLOBAL,global,request,2,artifact_email_or_message_pct,3.69,Trust & Safety / Platform Integrity,8c2a5143-11f9-5ac1-92e4-3d795f3b152e
2026-04-01,2026-05-01,GLOBAL,global,request,2,artifact_config_or_infra_pct,0.21,Trust & Safety / Platform Integrity,8c2a5143-11f9-5ac1-92e4-3d795f3b152e
2026-04-01,2026-05-01,GLOBAL,global,request,2,human_only_time_mean,1.68,Trust & Safety / Platform Integrity,8c2a5143-11f9-5ac1-92e4-3d795f3b152e
2026-04-01,2026-05-01,GLOBAL,global,request,2,artifact_other_pct,0.11,Trust & Safety / Platform Integrity,8c2a5143-11f9-5ac1-92e4-3d795f3b152e
2026-04-01,2026-05-01,GLOBAL,global,request,2,artifact_presentation_or_slides_pct,0.11,Trust & Safety / Platform Integrity,8c2a5143-11f9-5ac1-92e4-3d795f3b152e
2026-04-01,2026-05-01,GLOBAL,global,soc_occupation,1,multitasking_pct,29.49,Community and Social Service,21
2026-04-01,2026-05-01,GLOBAL,global,soc_occupation,1,collaboration_directive_pct,13.01,Community and Social Service,21
2026-04-01,2026-05-01,GLOBAL,global,soc_occupation,1,artifact_recipe_or_meal_plan_pct,1.26,Community and Social Service,21
2026-04-01,2026-05-01,GLOBAL,global,soc_occupation,1,artifact_creative_writing_pct,1.03,Community and Social Service,21
